Order Id,Order Date,Year,Month,Month Name,Quarter,Product Category,Size,Region,Acquisition Channel,Units Ordered,Discount Applied,Discount Pct,Order Value Usd,Manufacturing Cost Usd,Fulfillment Cost Usd,Total Cogs Usd,Gross Profit Usd,Gross Margin Pct,Is Returned
ORD-16065,06-12-2025,2025,12,Dec,Q4,Outerwear,XS,West,Paid Search,1,0,0,$53.65,$10.01,$2.62,$12.63,$41.02,76.46,1
ORD-15842,07-12-2025,2025,12,Dec,Q4,Bottoms,S,West,Email Campaign,2,0,0,$33.79,$6.97,$2.33,$9.30,$24.49,72.48,1
ORD-15868,07-12-2025,2025,12,Dec,Q4,Outerwear,S,South,Paid Search,1,0,0,$55.43,$10.48,$2.59,$13.07,$42.36,76.42,1
ORD-15970,07-12-2025,2025,12,Dec,Q4,Bottoms,S,East,Email Campaign,2,0,0,$35.94,$6.54,$2.39,$8.93,$27.01,75.15,1
ORD-15990,07-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,North,Instagram / Social,1,0,0,$30.19,$5.65,$2.49,$8.14,$22.05,73.04,1
ORD-16040,07-12-2025,2025,12,Dec,Q4,Dresses,M,East,Paid Search,2,0,0,$42.56,$8.59,$2.45,$11.04,$31.52,74.06,0
ORD-16086,07-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,North,Organic Search,1,0,0,$28.26,$5.62,$2.50,$8.12,$20.14,71.27,0
ORD-16089,07-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,North,Instagram / Social,1,1,0.18,$31.28,$5.90,$2.54,$8.44,$22.84,73.02,0
ORD-16113,07-12-2025,2025,12,Dec,Q4,Outerwear,S,South,Instagram / Social,1,0,0,$53.53,$10.78,$2.66,$13.44,$40.09,74.89,0
ORD-15849,08-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,South,Instagram / Social,1,0,0,$28.81,$5.80,$2.60,$8.40,$20.41,70.84,0
ORD-15858,08-12-2025,2025,12,Dec,Q4,Bottoms,M,South,Direct,1,1,0.13,$33.20,$6.92,$2.60,$9.52,$23.68,71.33,1
ORD-15869,08-12-2025,2025,12,Dec,Q4,Outerwear,L,South,Instagram / Social,1,1,0.06,$53.97,$11.00,$2.47,$13.47,$40.50,75.04,0
ORD-15919,08-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Email Campaign,1,0,0,$57.96,$10.01,$2.49,$12.50,$45.46,78.43,0
ORD-15955,08-12-2025,2025,12,Dec,Q4,Dresses,L,North,Instagram / Social,2,0,0,$45.34,$8.55,$2.56,$11.11,$34.23,75.5,0
ORD-15965,08-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,L,East,Email Campaign,2,0,0,$29.11,$5.72,$2.67,$8.39,$20.72,71.18,1
ORD-16007,08-12-2025,2025,12,Dec,Q4,Outerwear,XXL,East,Email Campaign,2,0,0,$57.09,$10.48,$2.37,$12.85,$44.24,77.49,0
ORD-16025,08-12-2025,2025,12,Dec,Q4,Dresses,L,East,Paid Search,1,1,0.14,$44.29,$9.10,$2.56,$11.66,$32.63,73.67,0
ORD-16045,08-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,East,Instagram / Social,1,1,0.14,$30.98,$5.67,$2.33,$8.00,$22.98,74.18,0
ORD-16049,08-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,XXL,North,Email Campaign,2,0,0,$31.17,$6.03,$2.59,$8.62,$22.55,72.35,0
ORD-16124,08-12-2025,2025,12,Dec,Q4,Outerwear,L,North,Instagram / Social,1,1,0.13,$53.42,$10.78,$2.48,$13.26,$40.16,75.18,0
ORD-15823,09-12-2025,2025,12,Dec,Q4,Dresses,XXL,East,Organic Search,1,1,0.15,$46.40,$8.36,$2.52,$10.88,$35.52,76.55,1
ORD-15878,09-12-2025,2025,12,Dec,Q4,Bottoms,M,West,Organic Search,1,0,0,$36.10,$6.61,$2.38,$8.99,$27.11,75.1,0
ORD-15906,09-12-2025,2025,12,Dec,Q4,Bottoms,S,South,Paid Search,1,0,0,$36.28,$6.60,$2.35,$8.95,$27.33,75.33,1
ORD-15908,09-12-2025,2025,12,Dec,Q4,Dresses,M,North,Instagram / Social,1,0,0,$43.69,$8.78,$2.59,$11.37,$32.32,73.98,0
ORD-15909,09-12-2025,2025,12,Dec,Q4,Outerwear,M,South,Paid Search,1,0,0,$56.51,$10.08,$2.41,$12.49,$44.02,77.9,0
ORD-15913,09-12-2025,2025,12,Dec,Q4,Outerwear,S,West,Instagram / Social,1,0,0,$52.73,$10.43,$2.61,$13.04,$39.69,75.27,0
ORD-15927,09-12-2025,2025,12,Dec,Q4,Dresses,M,North,Organic Search,1,0,0,$43.92,$8.96,$2.57,$11.53,$32.39,73.75,1
ORD-15936,09-12-2025,2025,12,Dec,Q4,Bottoms,S,West,Email Campaign,3,0,0,$34.03,$6.97,$2.37,$9.34,$24.69,72.55,1
ORD-15940,09-12-2025,2025,12,Dec,Q4,Bottoms,L,East,Organic Search,2,0,0,$34.96,$6.89,$2.63,$9.52,$25.44,72.77,0
ORD-15991,09-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Instagram / Social,2,0,0,$53.57,$11.01,$2.39,$13.40,$40.17,74.99,0
ORD-15993,09-12-2025,2025,12,Dec,Q4,Bottoms,S,North,Instagram / Social,1,0,0,$34.42,$6.58,$2.47,$9.05,$25.37,73.71,0
ORD-16002,09-12-2025,2025,12,Dec,Q4,Outerwear,L,South,Email Campaign,1,0,0,$54.87,$10.40,$2.54,$12.94,$41.93,76.42,0
ORD-16014,09-12-2025,2025,12,Dec,Q4,Outerwear,S,East,Instagram / Social,1,0,0,$53.39,$10.25,$2.58,$12.83,$40.56,75.97,0
ORD-16042,09-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Instagram / Social,3,0,0,$55.20,$10.66,$2.66,$13.32,$41.88,75.87,0
ORD-16063,09-12-2025,2025,12,Dec,Q4,Outerwear,S,East,Organic Search,1,0,0,$54.50,$10.42,$2.64,$13.06,$41.44,76.04,0
ORD-16125,09-12-2025,2025,12,Dec,Q4,Activewear,XS,East,Instagram / Social,2,0,0,$35.90,$7.59,$2.34,$9.93,$25.97,72.34,0
ORD-15864,10-12-2025,2025,12,Dec,Q4,Outerwear,M,South,Direct,1,1,0.19,$55.07,$10.81,$2.40,$13.21,$41.86,76.01,1
ORD-15867,10-12-2025,2025,12,Dec,Q4,Accessories,M,North,Paid Search,1,1,0.06,$20.14,$3.63,$2.57,$6.20,$13.94,69.22,0
ORD-15895,10-12-2025,2025,12,Dec,Q4,Outerwear,XXL,East,Instagram / Social,1,1,0.17,$58.60,$10.51,$2.51,$13.02,$45.58,77.78,0
ORD-15954,10-12-2025,2025,12,Dec,Q4,Bottoms,M,North,Email Campaign,1,1,0.11,$37.57,$7.01,$2.38,$9.39,$28.18,75.01,0
ORD-15962,10-12-2025,2025,12,Dec,Q4,Accessories,S,South,Instagram / Social,1,0,0,$19.15,$3.63,$2.45,$6.08,$13.07,68.25,0
ORD-15969,10-12-2025,2025,12,Dec,Q4,Outerwear,L,West,Instagram / Social,2,1,0.18,$53.80,$10.62,$2.60,$13.22,$40.58,75.43,0
ORD-15976,10-12-2025,2025,12,Dec,Q4,Dresses,XL,East,Paid Search,1,0,0,$42.89,$8.85,$2.34,$11.19,$31.70,73.91,0
ORD-16066,10-12-2025,2025,12,Dec,Q4,Outerwear,M,North,Instagram / Social,1,1,0.08,$57.60,$10.98,$2.63,$13.61,$43.99,76.37,0
ORD-16087,10-12-2025,2025,12,Dec,Q4,Dresses,XL,East,Organic Search,1,0,0,$41.99,$9.00,$2.67,$11.67,$30.32,72.21,0
ORD-16145,10-12-2025,2025,12,Dec,Q4,Dresses,XL,West,Instagram / Social,2,0,0,$43.54,$9.02,$2.67,$11.69,$31.85,73.15,1
ORD-15859,11-12-2025,2025,12,Dec,Q4,Accessories,M,South,Instagram / Social,1,1,0.1,$21.34,$3.88,$2.38,$6.26,$15.08,70.67,0
ORD-15888,11-12-2025,2025,12,Dec,Q4,Dresses,S,East,Organic Search,2,0,0,$45.23,$9.09,$2.37,$11.46,$33.77,74.66,1
ORD-15902,11-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,South,Paid Search,2,0,0,$29.16,$5.81,$2.63,$8.44,$20.72,71.06,0
ORD-15935,11-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Paid Search,3,0,0,$53.55,$10.05,$2.66,$12.71,$40.84,76.27,0
ORD-15946,11-12-2025,2025,12,Dec,Q4,Accessories,M,West,Instagram / Social,1,1,0.08,$20.68,$3.60,$2.50,$6.10,$14.58,70.5,0
ORD-16000,11-12-2025,2025,12,Dec,Q4,Outerwear,M,South,Email Campaign,2,0,0,$57.26,$10.23,$2.49,$12.72,$44.54,77.79,0
ORD-16095,11-12-2025,2025,12,Dec,Q4,Bottoms,XS,West,Organic Search,1,1,0.15,$33.33,$6.63,$2.48,$9.11,$24.22,72.67,0
ORD-16108,11-12-2025,2025,12,Dec,Q4,Accessories,S,East,Organic Search,1,1,0.05,$19.54,$3.61,$2.36,$5.97,$13.57,69.45,0
ORD-16135,11-12-2025,2025,12,Dec,Q4,Dresses,XS,North,Instagram / Social,1,0,0,$43.37,$8.88,$2.56,$11.44,$31.93,73.62,0
ORD-16147,11-12-2025,2025,12,Dec,Q4,Bottoms,XS,South,Direct,1,0,0,$33.48,$6.96,$2.58,$9.54,$23.94,71.51,0
ORD-15817,12-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,West,Organic Search,1,0,0,$28.66,$5.74,$2.45,$8.19,$20.47,71.42,0
ORD-15821,12-12-2025,2025,12,Dec,Q4,Outerwear,L,North,Email Campaign,1,0,0,$57.53,$10.77,$2.47,$13.24,$44.29,76.99,0
ORD-15826,12-12-2025,2025,12,Dec,Q4,Bottoms,S,South,Instagram / Social,1,0,0,$34.45,$6.55,$2.61,$9.16,$25.29,73.41,0
ORD-15827,12-12-2025,2025,12,Dec,Q4,Bottoms,L,North,Organic Search,1,0,0,$35.28,$6.57,$2.35,$8.92,$26.36,74.72,0
ORD-15898,12-12-2025,2025,12,Dec,Q4,Dresses,S,North,Organic Search,1,0,0,$44.52,$8.71,$2.47,$11.18,$33.34,74.89,0
ORD-15934,12-12-2025,2025,12,Dec,Q4,Outerwear,S,South,Organic Search,1,0,0,$51.54,$11.01,$2.53,$13.54,$38.00,73.73,0
ORD-15939,12-12-2025,2025,12,Dec,Q4,Activewear,L,East,Organic Search,2,1,0.18,$38.82,$7.05,$2.45,$9.50,$29.32,75.53,0
ORD-15941,12-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Paid Search,2,0,0,$58.45,$10.46,$2.56,$13.02,$45.43,77.72,1
ORD-15984,12-12-2025,2025,12,Dec,Q4,Bottoms,M,North,Paid Search,2,0,0,$32.85,$6.49,$2.45,$8.94,$23.91,72.79,1
ORD-16003,12-12-2025,2025,12,Dec,Q4,Bottoms,XL,South,Instagram / Social,2,0,0,$36.38,$6.73,$2.47,$9.20,$27.18,74.71,0
ORD-15822,13-12-2025,2025,12,Dec,Q4,Outerwear,S,West,Instagram / Social,1,0,0,$53.75,$10.23,$2.46,$12.69,$41.06,76.39,1
ORD-15824,13-12-2025,2025,12,Dec,Q4,Outerwear,L,South,Direct,1,0,0,$57.79,$10.72,$2.61,$13.33,$44.46,76.93,0
ORD-15853,13-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Direct,1,0,0,$55.51,$11.01,$2.49,$13.50,$42.01,75.68,0
ORD-15894,13-12-2025,2025,12,Dec,Q4,Activewear,L,West,Instagram / Social,1,1,0.1,$37.07,$7.19,$2.46,$9.65,$27.42,73.97,0
ORD-15901,13-12-2025,2025,12,Dec,Q4,Outerwear,XL,West,Organic Search,1,0,0,$57.26,$10.54,$2.52,$13.06,$44.20,77.19,1
ORD-15910,13-12-2025,2025,12,Dec,Q4,Outerwear,M,West,Email Campaign,2,0,0,$53.30,$10.46,$2.54,$13.00,$40.30,75.61,0
ORD-15911,13-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Organic Search,1,0,0,$57.56,$9.99,$2.37,$12.36,$45.20,78.53,0
ORD-15912,13-12-2025,2025,12,Dec,Q4,Dresses,M,West,Instagram / Social,3,0,0,$44.51,$8.70,$2.61,$11.31,$33.20,74.59,0
ORD-15923,13-12-2025,2025,12,Dec,Q4,Bottoms,XL,East,Paid Search,1,1,0.18,$37.16,$7.07,$2.39,$9.46,$27.70,74.54,0
ORD-15959,13-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Paid Search,1,0,0,$54.54,$10.01,$2.43,$12.44,$42.10,77.19,0
ORD-16004,13-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,South,Email Campaign,1,0,0,$30.27,$5.81,$2.50,$8.31,$21.96,72.55,1
ORD-16006,13-12-2025,2025,12,Dec,Q4,Dresses,M,East,Organic Search,1,1,0.05,$42.32,$9.07,$2.51,$11.58,$30.74,72.64,0
ORD-16010,13-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Instagram / Social,3,0,0,$57.55,$10.52,$2.46,$12.98,$44.57,77.45,0
ORD-16013,13-12-2025,2025,12,Dec,Q4,Outerwear,M,West,Email Campaign,3,0,0,$52.26,$10.17,$2.62,$12.79,$39.47,75.53,0
ORD-16061,13-12-2025,2025,12,Dec,Q4,Accessories,XL,East,Instagram / Social,2,0,0,$20.85,$3.80,$2.54,$6.34,$14.51,69.59,0
ORD-16073,13-12-2025,2025,12,Dec,Q4,Bottoms,S,West,Instagram / Social,1,0,0,$36.39,$6.45,$2.50,$8.95,$27.44,75.41,0
ORD-16134,13-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,South,Paid Search,1,0,0,$30.66,$5.91,$2.58,$8.49,$22.17,72.31,0
ORD-15968,14-12-2025,2025,12,Dec,Q4,Outerwear,L,North,Organic Search,2,1,0.07,$58.37,$10.11,$2.38,$12.49,$45.88,78.6,0
ORD-15983,14-12-2025,2025,12,Dec,Q4,Outerwear,L,West,Instagram / Social,2,0,0,$52.48,$10.41,$2.38,$12.79,$39.69,75.63,0
ORD-15988,14-12-2025,2025,12,Dec,Q4,Bottoms,XL,North,Organic Search,1,0,0,$36.03,$6.44,$2.40,$8.84,$27.19,75.46,0
ORD-16053,14-12-2025,2025,12,Dec,Q4,Dresses,L,West,Instagram / Social,1,1,0.15,$45.15,$8.99,$2.38,$11.37,$33.78,74.82,1
ORD-16070,14-12-2025,2025,12,Dec,Q4,Dresses,M,North,Direct,1,0,0,$43.49,$8.60,$2.44,$11.04,$32.45,74.61,0
ORD-16100,14-12-2025,2025,12,Dec,Q4,Bottoms,L,South,Email Campaign,1,0,0,$34.60,$6.66,$2.44,$9.10,$25.50,73.7,0
ORD-16133,14-12-2025,2025,12,Dec,Q4,Dresses,XL,North,Email Campaign,1,0,0,$46.26,$8.57,$2.59,$11.16,$35.10,75.88,0
ORD-15854,15-12-2025,2025,12,Dec,Q4,Outerwear,S,West,Paid Search,2,0,0,$56.53,$10.62,$2.63,$13.25,$43.28,76.56,0
ORD-15862,15-12-2025,2025,12,Dec,Q4,Bottoms,XS,North,Direct,3,0,0,$34.02,$6.97,$2.50,$9.47,$24.55,72.16,1
ORD-15882,15-12-2025,2025,12,Dec,Q4,Dresses,S,South,Instagram / Social,1,0,0,$42.23,$8.88,$2.43,$11.31,$30.92,73.22,1
ORD-15900,15-12-2025,2025,12,Dec,Q4,Bottoms,S,South,Instagram / Social,2,0,0,$33.14,$6.87,$2.55,$9.42,$23.72,71.58,0
ORD-16009,15-12-2025,2025,12,Dec,Q4,Activewear,XS,West,Organic Search,1,0,0,$38.84,$7.51,$2.63,$10.14,$28.70,73.89,0
ORD-16019,15-12-2025,2025,12,Dec,Q4,Accessories,S,East,Instagram / Social,1,0,0,$20.56,$3.82,$2.66,$6.48,$14.08,68.48,0
ORD-16020,15-12-2025,2025,12,Dec,Q4,Bottoms,M,West,Organic Search,1,0,0,$35.31,$6.80,$2.67,$9.47,$25.84,73.18,1
ORD-16136,15-12-2025,2025,12,Dec,Q4,Outerwear,S,East,Email Campaign,2,1,0.16,$56.56,$10.76,$2.37,$13.13,$43.43,76.79,0
ORD-16138,15-12-2025,2025,12,Dec,Q4,Dresses,L,East,Paid Search,1,0,0,$44.57,$8.62,$2.67,$11.29,$33.28,74.67,1
ORD-15885,16-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,North,Instagram / Social,1,0,0,$31.45,$5.84,$2.48,$8.32,$23.13,73.55,0
ORD-15947,16-12-2025,2025,12,Dec,Q4,Outerwear,XXL,North,Instagram / Social,1,0,0,$54.22,$10.31,$2.54,$12.85,$41.37,76.3,0
ORD-16074,16-12-2025,2025,12,Dec,Q4,Outerwear,L,East,Instagram / Social,1,0,0,$54.68,$10.00,$2.67,$12.67,$42.01,76.83,0
ORD-16085,16-12-2025,2025,12,Dec,Q4,Bottoms,L,South,Instagram / Social,1,0,0,$36.57,$6.47,$2.56,$9.03,$27.54,75.31,0
ORD-16114,16-12-2025,2025,12,Dec,Q4,Dresses,L,North,Instagram / Social,1,1,0.18,$43.37,$9.08,$2.38,$11.46,$31.91,73.58,0
ORD-16121,16-12-2025,2025,12,Dec,Q4,Outerwear,L,East,Instagram / Social,1,1,0.18,$57.00,$10.41,$2.49,$12.90,$44.10,77.37,0
ORD-15841,17-12-2025,2025,12,Dec,Q4,Dresses,M,South,Paid Search,1,0,0,$43.06,$8.27,$2.47,$10.74,$32.32,75.06,0
ORD-15887,17-12-2025,2025,12,Dec,Q4,Bottoms,XL,North,Direct,2,0,0,$36.00,$6.76,$2.46,$9.22,$26.78,74.39,1
ORD-15933,17-12-2025,2025,12,Dec,Q4,Outerwear,L,East,Email Campaign,2,1,0.19,$54.40,$10.97,$2.48,$13.45,$40.95,75.28,0
ORD-15985,17-12-2025,2025,12,Dec,Q4,Outerwear,XS,East,Instagram / Social,2,0,0,$56.65,$10.53,$2.47,$13.00,$43.65,77.05,0
ORD-15992,17-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,East,Email Campaign,1,0,0,$28.39,$6.04,$2.47,$8.51,$19.88,70.02,0
ORD-15995,17-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,North,Instagram / Social,2,0,0,$29.73,$5.69,$2.45,$8.14,$21.59,72.62,0
ORD-16036,17-12-2025,2025,12,Dec,Q4,Accessories,L,West,Organic Search,1,0,0,$21.29,$3.59,$2.64,$6.23,$15.06,70.74,0
ORD-16048,17-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,West,Instagram / Social,1,0,0,$29.70,$5.97,$2.64,$8.61,$21.09,71.01,0
ORD-16103,17-12-2025,2025,12,Dec,Q4,Dresses,S,North,Direct,1,1,0.14,$45.62,$9.00,$2.61,$11.61,$34.01,74.55,1
ORD-16143,17-12-2025,2025,12,Dec,Q4,Accessories,XS,East,Paid Search,1,1,0.09,$20.60,$3.89,$2.34,$6.23,$14.37,69.76,0
ORD-15833,18-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,East,Instagram / Social,1,0,0,$32.06,$5.91,$2.43,$8.34,$23.72,73.99,0
ORD-15880,18-12-2025,2025,12,Dec,Q4,Accessories,L,North,Instagram / Social,2,0,0,$20.15,$3.60,$2.37,$5.97,$14.18,70.37,0
ORD-15890,18-12-2025,2025,12,Dec,Q4,Accessories,XL,North,Organic Search,2,0,0,$20.49,$3.65,$2.38,$6.03,$14.46,70.57,0
ORD-15892,18-12-2025,2025,12,Dec,Q4,Bottoms,XL,East,Organic Search,1,0,0,$37.14,$6.65,$2.37,$9.02,$28.12,75.71,0
ORD-15897,18-12-2025,2025,12,Dec,Q4,Accessories,L,South,Paid Search,2,0,0,$20.01,$3.80,$2.65,$6.45,$13.56,67.77,0
ORD-15903,18-12-2025,2025,12,Dec,Q4,Bottoms,L,North,Organic Search,1,0,0,$33.49,$6.46,$2.57,$9.03,$24.46,73.04,0
ORD-15989,18-12-2025,2025,12,Dec,Q4,Accessories,M,West,Organic Search,1,0,0,$20.91,$3.78,$2.39,$6.17,$14.74,70.49,0
ORD-16005,18-12-2025,2025,12,Dec,Q4,Dresses,M,North,Paid Search,2,0,0,$46.62,$9.06,$2.67,$11.73,$34.89,74.84,0
ORD-16024,18-12-2025,2025,12,Dec,Q4,Accessories,XS,East,Paid Search,1,0,0,$21.58,$3.62,$2.43,$6.05,$15.53,71.96,0
ORD-16031,18-12-2025,2025,12,Dec,Q4,Outerwear,XS,East,Instagram / Social,2,0,0,$51.55,$10.34,$2.56,$12.90,$38.65,74.98,0
ORD-16037,18-12-2025,2025,12,Dec,Q4,Accessories,S,North,Organic Search,1,1,0.14,$20.86,$3.91,$2.38,$6.29,$14.57,69.85,0
ORD-16052,18-12-2025,2025,12,Dec,Q4,Accessories,L,North,Instagram / Social,1,0,0,$19.96,$3.77,$2.36,$6.13,$13.83,69.29,0
ORD-16054,18-12-2025,2025,12,Dec,Q4,Bottoms,XL,West,Email Campaign,1,0,0,$36.08,$6.46,$2.66,$9.12,$26.96,74.72,0
ORD-16080,18-12-2025,2025,12,Dec,Q4,Outerwear,S,East,Paid Search,1,0,0,$56.14,$10.52,$2.33,$12.85,$43.29,77.11,0
ORD-16099,18-12-2025,2025,12,Dec,Q4,Bottoms,M,East,Instagram / Social,2,0,0,$36.41,$6.47,$2.38,$8.85,$27.56,75.69,0
ORD-16110,18-12-2025,2025,12,Dec,Q4,Accessories,XL,North,Organic Search,1,1,0.18,$19.16,$3.65,$2.61,$6.26,$12.90,67.33,0
ORD-15819,19-12-2025,2025,12,Dec,Q4,Outerwear,M,West,Paid Search,1,0,0,$55.96,$10.87,$2.54,$13.41,$42.55,76.04,1
ORD-15836,19-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,South,Instagram / Social,2,0,0,$29.92,$5.70,$2.34,$8.04,$21.88,73.13,0
ORD-15843,19-12-2025,2025,12,Dec,Q4,Accessories,XS,North,Organic Search,1,0,0,$19.42,$3.61,$2.57,$6.18,$13.24,68.18,0
ORD-15883,19-12-2025,2025,12,Dec,Q4,Accessories,XS,South,Instagram / Social,1,0,0,$20.99,$3.87,$2.48,$6.35,$14.64,69.75,0
ORD-15899,19-12-2025,2025,12,Dec,Q4,Activewear,L,North,Organic Search,2,0,0,$37.72,$7.32,$2.53,$9.85,$27.87,73.89,0
ORD-15928,19-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,North,Paid Search,2,0,0,$30.61,$5.78,$2.57,$8.35,$22.26,72.72,0
ORD-15929,19-12-2025,2025,12,Dec,Q4,Outerwear,XL,East,Instagram / Social,3,0,0,$53.50,$10.98,$2.55,$13.53,$39.97,74.71,0
ORD-15975,19-12-2025,2025,12,Dec,Q4,Bottoms,L,South,Paid Search,2,0,0,$34.58,$6.57,$2.51,$9.08,$25.50,73.74,1
ORD-15978,19-12-2025,2025,12,Dec,Q4,Outerwear,M,West,Organic Search,2,0,0,$57.61,$10.77,$2.61,$13.38,$44.23,76.77,0
ORD-15981,19-12-2025,2025,12,Dec,Q4,Outerwear,S,West,Paid Search,2,1,0.05,$57.16,$10.82,$2.33,$13.15,$44.01,76.99,1
ORD-16008,19-12-2025,2025,12,Dec,Q4,Accessories,S,East,Paid Search,1,0,0,$20.02,$3.77,$2.36,$6.13,$13.89,69.38,0
ORD-16021,19-12-2025,2025,12,Dec,Q4,Outerwear,XS,North,Instagram / Social,2,0,0,$58.43,$10.00,$2.60,$12.60,$45.83,78.44,0
ORD-16038,19-12-2025,2025,12,Dec,Q4,Bottoms,M,East,Organic Search,1,1,0.08,$36.10,$6.67,$2.35,$9.02,$27.08,75.01,0
ORD-16058,19-12-2025,2025,12,Dec,Q4,Outerwear,XXL,East,Instagram / Social,1,0,0,$53.19,$10.84,$2.48,$13.32,$39.87,74.96,0
ORD-16083,19-12-2025,2025,12,Dec,Q4,Dresses,S,East,Organic Search,1,1,0.16,$42.77,$8.68,$2.54,$11.22,$31.55,73.77,1
ORD-16130,19-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,S,North,Organic Search,2,1,0.15,$29.53,$5.70,$2.45,$8.15,$21.38,72.4,1
ORD-16149,19-12-2025,2025,12,Dec,Q4,Bottoms,L,North,Instagram / Social,2,0,0,$36.02,$7.01,$2.35,$9.36,$26.66,74.01,0
ORD-15812,20-12-2025,2025,12,Dec,Q4,Activewear,M,South,Paid Search,1,0,0,$40.59,$7.45,$2.53,$9.98,$30.61,75.41,0
ORD-15884,20-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Instagram / Social,1,0,0,$54.42,$10.53,$2.49,$13.02,$41.40,76.07,0
ORD-15964,20-12-2025,2025,12,Dec,Q4,Outerwear,L,North,Direct,1,1,0.13,$52.50,$10.64,$2.36,$13.00,$39.50,75.24,0
ORD-15967,20-12-2025,2025,12,Dec,Q4,Outerwear,XXL,East,Instagram / Social,2,0,0,$55.67,$10.45,$2.47,$12.92,$42.75,76.79,0
ORD-15979,20-12-2025,2025,12,Dec,Q4,Bottoms,M,South,Instagram / Social,2,0,0,$36.95,$6.85,$2.63,$9.48,$27.47,74.34,1
ORD-15999,20-12-2025,2025,12,Dec,Q4,Outerwear,L,West,Organic Search,1,0,0,$55.65,$10.18,$2.46,$12.64,$43.01,77.29,0
ORD-16035,20-12-2025,2025,12,Dec,Q4,Dresses,L,East,Email Campaign,2,0,0,$45.40,$8.74,$2.44,$11.18,$34.22,75.37,0
ORD-16044,20-12-2025,2025,12,Dec,Q4,Dresses,XXL,South,Paid Search,1,0,0,$42.60,$8.70,$2.33,$11.03,$31.57,74.11,0
ORD-16115,20-12-2025,2025,12,Dec,Q4,Outerwear,M,East,Instagram / Social,1,0,0,$54.06,$10.54,$2.58,$13.12,$40.94,75.73,0
ORD-15831,21-12-2025,2025,12,Dec,Q4,Outerwear,L,East,Email Campaign,1,0,0,$57.75,$10.78,$2.40,$13.18,$44.57,77.18,1
ORD-15866,21-12-2025,2025,12,Dec,Q4,Bottoms,M,East,Paid Search,1,1,0.05,$36.86,$6.80,$2.44,$9.24,$27.62,74.93,0
ORD-15875,21-12-2025,2025,12,Dec,Q4,Dresses,XL,South,Paid Search,1,0,0,$43.91,$8.85,$2.66,$11.51,$32.40,73.79,0
ORD-15971,21-12-2025,2025,12,Dec,Q4,Outerwear,S,East,Paid Search,1,0,0,$55.27,$10.54,$2.43,$12.97,$42.30,76.53,0
ORD-15973,21-12-2025,2025,12,Dec,Q4,Accessories,S,East,Email Campaign,1,0,0,$19.11,$3.63,$2.55,$6.18,$12.93,67.66,0
ORD-16029,21-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,M,East,Organic Search,2,0,0,$30.76,$5.97,$2.34,$8.31,$22.45,72.98,1
ORD-16033,21-12-2025,2025,12,Dec,Q4,Bottoms,M,East,Instagram / Social,1,0,0,$37.64,$6.93,$2.57,$9.50,$28.14,74.76,0
ORD-16055,21-12-2025,2025,12,Dec,Q4,Dresses,M,East,Direct,1,0,0,$44.01,$8.79,$2.39,$11.18,$32.83,74.6,0
ORD-16071,21-12-2025,2025,12,Dec,Q4,Outerwear,M,West,Direct,1,0,0,$57.63,$10.23,$2.61,$12.84,$44.79,77.72,0
ORD-16076,21-12-2025,2025,12,Dec,Q4,Tops & T-Shirts,L,West,Organic Search,1,1,0.13,$31.27,$6.00,$2.62,$8.62,$22.65,72.43,0
ORD-16077,21-12-2025,2025,12,Dec,Q4,Dresses,M,North,Instagram / Social,1,0,0,$45.88,$8.53,$2.34,$10.87,$35.01,76.31,0
ORD-16079,21-12-2025,2025,12,Dec,Q4,Bottoms,S,East,Direct,1,1,0.1,$33.86,$6.94,$2.47,$9.41,$24.45,72.21,0
